CaseNumber,Location,Reported Date,Month,Year,Offense Desc,Statute Code,Statute Desc,Counts,Reporting Officer
2022-00000805,0 Block HULDAH ST,01/04/2022 12:45:00 PM,1,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,GGenao
2022-00042751,0 Block HULDAH ST,05/31/2022 05:31:00 PM,5,2022,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,RCriner
2022-00042751,0 Block HULDAH ST,05/31/2022 05:31:00 PM,5,2022,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,RCriner
2022-00040904,0 Block FREMONT ST,05/26/2022 02:32:00 PM,5,2022,Burglary,11-8-1,BURGLARY,1,MCastillo
2022-00018340,100 Block ARNOLD ST,03/12/2022 08:09:00 AM,3,2022,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,AHampton
2022-00018340,100 Block ARNOLD ST,03/12/2022 08:09:00 AM,3,2022,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,AHampton
2022-00028852,100 Block CANAL ST,04/17/2022 05:43:00 PM,4,2022,Suspicious Person,Not Used,No violations,0,PHourahan
2022-00041480,100 Block CANAL ST,05/28/2022 10:29:00 AM,5,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,GPereira
2022-00029263,100 Block CANAL ST,04/19/2022 10:36:00 AM,4,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2022-00500242,100 Block CANAL ST,12/10/2021 11:35:48 PM,12,2021,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,TPickering
2022-00500838,100 Block ELLERY ST,03/12/2022 05:40:17 PM,3,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,DShields
2022-00039237,WILSON ST &  ELMWOOD AVE,05/21/2022 08:47:00 PM,5,2022,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,ACaraballo
2022-00033376,0 Block QUARRY ST,05/03/2022 03:23:00 AM,5,2022,Building Fire,Not Used,No Violations,0,APereira II
2022-00041171,FRIENDSHIP ST &  DUDLEY ST,05/27/2022 11:31:00 AM,5,2022,Disturbance,Not Used,No Violations,0,WPognon
2022-00025273,TOURO ST &  LOMBARDI ST,04/05/2022 08:08:00 PM,4,2022,Shots Fired,Not Used,No Violations,0,CCabral
2021-00100399,CHAPEL ST &  MATHEWSON ST,12/17/2021 05:58:00 AM,12,2021,Auto Towed,Not Used,Parking or MV Violation,0,IBarbosa
2022-00002086,0 Block AMERICA ST,01/10/2022 07:08:50 AM,1,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,MCamardo
2022-00002086,0 Block AMERICA ST,01/10/2022 07:08:50 AM,1,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,MCamardo
2022-00026615,300 Block ADELAIDE AVE,04/10/2022 12:08:28 PM,4,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,KDemarco
2022-00042695,300 Block ADELAIDE AVE,05/31/2022 03:20:00 PM,5,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,Central Station
2022-00044038,100 Block BENEDICT ST,06/04/2022 08:20:00 PM,6,2022,Tresspassing,11-44-26,WILLFUL TRESPASS,1,GVargas
2022-00029511,100 Block BENEDICT ST,04/20/2022 10:41:00 AM,4,2022,Request for Assistance,Not Used,No Violations,0,CSimanski
2021-00102630,PINE ST &  STEWART ST,12/25/2021 04:30:00 PM,12,2021,Property Damage,Not Used,No Violations,0,GKue
2022-00016639,VEAZIE ST &  CONCANNON ST,03/06/2022 01:23:00 AM,3,2022,Drug Offenses,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,1,JIkuejamofo
2022-00028374,BROWN ST &  HALSEY ST,04/15/2022 11:56:00 PM,4,2022,City Ordinance Violation,Not Used,No Violations,0,JLopes
2022-00500133,0 Block LOWELL AVE,01/10/2022 03:40:30 PM,1,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,DShields
2022-00500623,100 Block CALLA ST,02/19/2022 11:34:11 AM,2,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,DShields
2022-00012561,1100 Block N MAIN ST,02/18/2022 07:09:00 PM,2,2022,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,JLugo
2022-00500646,1100 Block N MAIN ST,02/21/2022 10:13:09 PM,2,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,DShields
2022-00008314,1100 Block N MAIN ST,02/02/2022 10:51:00 PM,2,2022,"Fraud, Swindle",11-17-3,PASSING OF COUNTERFEIT CERT//BILLS/NOTES,1,JBibeault
2022-00005852,1100 Block N MAIN ST,01/24/2022 08:50:00 PM,1,2022,Auto Towed,Not Used,Parking or MV Violation,0,JMota
2022-00026786,1100 Block N MAIN ST,04/11/2022 12:11:00 AM,4,2022,Drug Offenses,21-28-4.01-C2-(iii),POSSESSION OF MARIJUANA 1OZ OR LESS OVER 18 YEARS OF AGE,1,ACaraballo
2022-00031755,1100 Block N MAIN ST,04/27/2022 08:27:18 PM,4,2022,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,MGammino
2022-00031755,1100 Block N MAIN ST,04/27/2022 08:27:18 PM,4,2022,"Assault, Simple",11-5-3,SIMPLE ASSAULT OR BATTERY,1,MGammino
2022-00044562,1100 Block N MAIN ST,06/06/2022 05:57:00 AM,6,2022,Burglary,11-8-4,B&E BUS.PLACE PUBLIC BLDG  OR SHIP W/FEL. INTENT,1,DWilson
2022-00041501,1100 Block N MAIN ST,05/28/2022 12:39:04 PM,5,2022,Larceny from Building,11-41-1,LARCENY/U $1500 - FROM BLD,1,DWaters
2022-00015854,BAY ST &  POE ST,03/03/2022 02:53:00 AM,3,2022,Receiving Stolen Property,31-9-2,Possession of Stolen Vehicle or Parts,1,LRagosta
2022-00501158,0 Block GLASGOW ST,04/04/2022 09:20:32 AM,4,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,DShields
2022-00019882,100 Block BROAD ST,03/18/2022 04:39:00 AM,3,2022,Request for Assistance,Not Used,No violations,0,Central Station
2022-00043445,PUTNAM ST &  APPLETON ST,06/03/2022 12:51:00 AM,6,2022,Auto Towed,Not Used,Parking or MV Violation,0,SBouyssou
2022-00001416,PINE ST &  PORTLAND ST,01/07/2022 04:14:00 AM,1,2022,Stolen Vehicle\Recovered,Not Used,No Violations,0,RAnderson
2022-00021119,DORRANCE ST &  PINE ST,03/21/2022 09:08:00 PM,3,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,GGenao
2022-00032381,REYNOLDS AVE &  BAXTER ST,04/29/2022 09:55:00 PM,4,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,DLiu
2022-00500343,CULVER ST &  BLACKSTONE ST,01/20/2022 01:39:08 PM,1,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JGreeno
2022-00044187,COLFAX ST &  OCEAN ST,06/05/2022 02:22:00 AM,6,2022,Motor Vehicle Violation,Not Used,No Violations,0,JNajarian
2022-00023809,COLFAX ST &  OCEAN ST,03/31/2022 04:43:00 PM,3,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,DHernandez Martinez
2022-00039771,TEMPLE ST &  PUBLIC ST,05/23/2022 01:11:00 AM,5,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,NEastman
2022-00016401,200 Block HIGH SERVICE AVE,03/05/2022 04:20:00 AM,3,2022,Robbery,11-39-1,ROBBERY-1ST DEGREE,1,SCerullo
2022-00004477,0 Block MASSIE AVE,01/19/2022 05:51:00 PM,1,2022,Request for Assistance,Not Used,No violations,0,ESoloman
2021-00103072,0 Block BALDWIN CT,12/27/2021 07:23:00 PM,12,2021,Suspicious Person,Not Used,No Violations,0,JMontano
2022-00024319,0 Block BALDWIN CT,04/02/2022 10:01:00 AM,4,2022,Request for Assistance,Not Used,No Violations,0,LFernandez
2022-00026293,0 Block BALDWIN CT,04/09/2022 09:52:38 AM,4,2022,Request for Assistance,Not Used,No Violations,0,LFernandez
2022-00011011,FOX PL &  CEDAR ST,02/12/2022 07:55:00 PM,2,2022,Auto Towed,Not Used,Parking or MV Violation,0,NEastman
2022-00040651,CHATHAM ST &  BRANCH AVE,05/25/2022 06:12:00 PM,5,2022,Suspicious Person,Not Used,No Violations,0,MRoman
2022-00029175,LAUREL HILL AVE &  WHITTIER AVE,04/18/2022 09:37:00 PM,4,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,WSherrill
2022-00013777,MARIETTA ST &  CARNAC ST,02/23/2022 10:49:00 AM,2,2022,Auto Towed,Not Used,Parking or MV Violation,0,YGonzalez
2022-00018235,SMITH ST &  PARK ST,03/11/2022 10:18:00 PM,3,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2022-00009455,0 Block AYRAULT ST,02/07/2022 02:25:00 AM,2,2022,"Assault, Aggravated",11-5-10.1,ASSLT ON PERSONS OVER 60-SERIOUS BODILY INJURY,1,LRamalho
2022-00501533,0 Block ARCH ST,05/21/2022 01:03:45 AM,5,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,DShields
2022-00033844,100 Block N MAIN ST,05/04/2022 08:21:00 PM,5,2022,Disturbance,Not Used,No violations,0,PHourahan
2022-00039835,500 Block PRAIRIE AVE,05/23/2022 09:45:00 AM,5,2022,Disturbance,Not Used,No Violations,0,KShea
2022-00021609,300 Block IRON HORSE WY,03/23/2022 01:00:42 PM,3,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,MTella
2022-00003417,0 Block MOORE ST,01/15/2022 02:57:00 PM,1,2022,Request for Assistance,Not Used,No Violations,0,GKue
2022-00037502,500 Block SMITH ST,05/16/2022 01:31:00 AM,5,2022,Request for Assistance,Not Used,No Violations,0,RJoseph
2021-00100578,WHITE ST &  NASHUA ST,12/17/2021 06:17:00 PM,12,2021,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,Central Station
2021-00100005,WHITE ST &  NASHUA ST,12/15/2021 09:27:00 PM,12,2021,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,Central Station
2022-00041431,THAYER ST &  KEENE ST,05/28/2022 03:43:00 AM,5,2022,Stolen Vehicle\Recovered,Not Used,No Violations,0,DCarias
2022-00022101,THAYER ST &  KEENE ST,03/25/2022 01:14:00 PM,3,2022,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,AHampton
2022-00004087,0 Block BEAUFORT ST,01/18/2022 08:45:30 AM,1,2022,Burglary,11-8-1.1,ATTEMPTED BREAKING AND ENTERING,1,MTella
2022-00015767,HYAT ST &  KOSSUTH ST,03/02/2022 07:19:00 PM,3,2022,Disturbance,Not Used,No Violations,0,BMcKenna
2022-00002728,EXCHANGE TER &  EXCHANGE ST,01/13/2022 12:05:00 AM,1,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,SFernandez
2022-00013081,0 Block RINGGOLD ST,02/20/2022 03:01:00 PM,2,2022,Auto Towed,Not Used,Parking or MV Violation,0,VLopez
2021-00503655,0 Block RINGGOLD ST,12/27/2021 09:21:33 PM,12,2021,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,DShields
2022-00042924,400 Block WICKENDEN ST,06/01/2022 10:59:00 AM,6,2022,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,GPereira
2022-00022757,800 Block BROAD ST,03/27/2022 06:46:00 PM,3,2022,Motor Vehicle Theft,11-41-1,LARCENY/O $1500 - AUTO THEFT,1,ALevesque
2022-00016382,OCEAN ST &  COLFAX ST,03/05/2022 02:49:00 AM,3,2022,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,KRosado
2022-00029373,EATON ST &  JASTRAM ST,04/19/2022 06:13:00 PM,4,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,CHines
2022-00501436,0 Block TAPPAN ST,05/10/2022 01:21:05 PM,5,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,DShields
2021-00100255,0 Block WEALTH AVE,12/16/2021 05:59:00 PM,12,2021,Larceny from Building,11-41-1,LARCENY/O $1500 - FROM BLD,1,JMota
2022-00006524,0 Block SOPHIA ST,01/27/2022 11:16:00 AM,1,2022,Animal Bite,Not Used,No violations,0,JAndrade
2022-00009681,100 Block LOWELL AVE,02/07/2022 11:57:00 PM,2,2022,Disturbance,Not Used,No Violations,0,BAucoin
2022-00038582,0 Block BOSWORTH ST,05/19/2022 07:30:00 PM,5,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,WSherrill
2022-00022598,CHALKSTONE AVE &  BERGEN ST,03/27/2022 03:42:00 AM,3,2022,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,BMurphy
2022-00006607,MAGNOLIA ST &  POCASSET AVE,01/27/2022 04:48:00 PM,1,2022,Fraud,Not Used,"Under Investigation, Offense Pending",0,WKeoh
2022-00017206,100 Block MESSER ST,03/08/2022 08:19:00 AM,3,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2021-00099334,0 Block HUMBOLDT AVE,12/13/2021 02:49:00 PM,12,2021,Request for Assistance,Not Used,No violations,0,LPelaez
2022-00038325,PAYTON ST &  BROAD ST,05/18/2022 09:01:00 PM,5,2022,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,DLiu
2022-00038325,PAYTON ST &  BROAD ST,05/18/2022 09:01:00 PM,5,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,DLiu
2022-00006652,200 Block SMITH ST,01/27/2022 08:01:00 PM,1,2022,Trespass,Not Used,No Violations,0,KMelfi
2022-00004689,500 Block EXCHANGE ST,01/20/2022 04:43:00 PM,1,2022,Tresspassing,11-44-26,WILLFUL TRESPASS,1,DAnderson
2022-00031369,500 Block EXCHANGE ST,04/26/2022 11:32:00 AM,4,2022,Disorderly Conduct,Not Used,No Violations,0,JCryan
2022-00021497,300 Block ANGELL ST,03/23/2022 12:25:00 AM,3,2022,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,HEspanol
2022-00014844,0 Block NEWARK ST,02/27/2022 10:13:48 AM,2,2022,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,AElie
2022-00031768,KENWOOD ST &  WAVERLY ST,04/27/2022 09:43:00 PM,4,2022,Disturbance,Not Used,No Violations,0,SCooney
2021-00098802,200 Block TERMINAL RD,12/11/2021 06:35:00 PM,12,2021,"Larceny, Other",11-41-1,LARCENY/O $1500 - ALL OTH LARCENY,1,ALima
2021-00103230,400 Block CHARLES ST,12/28/2021 11:39:00 AM,12,2021,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,PCaminero
2022-00030881,BROAD ST &  HAYWARD ST,04/24/2022 03:31:00 PM,4,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KDemarco
2022-00043005,CHARLES ST &  HAWKINS ST,06/01/2022 04:11:00 PM,6,2022,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,EAlarcon
2022-00042837,0 Block MOOREFIELD ST,05/31/2022 10:58:00 PM,5,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,JNazario Feliz
2022-00023785,EDDY ST &  WASHINGTON ST,03/31/2022 03:44:00 PM,3,2022,Property Damage,Not Used,No violations,0,GSans-Souci
2022-00500502,0 Block SEARS AVE,02/07/2022 04:10:44 PM,2,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - OTH LAR,1,DShields
2022-00030404,0 Block CHATHAM ST,04/23/2022 01:03:00 AM,4,2022,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,RFernandes
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-26-4,Duty on Collision with Unattended Vehicle,1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-26-4,Duty on Collision with Unattended Vehicle,1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-7-1,Operating MV on Foreign Registration,1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-33-2,Failure to File an Accident Report,1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-15-1,Right Half of Road,1,NULL
2021-00098833,100 Block HAROLD ST,12/11/2021 09:01:00 PM,12,2021,Traffic Violation,31-8-2,Operation of MV When Registration Canceled,1,NULL
2022-00041382,SISSON ST &  CLOUD ST,05/28/2022 12:04:00 AM,5,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,RAbenante
2022-00041382,SISSON ST &  CLOUD ST,05/28/2022 12:04:00 AM,5,2022,Traffic Violation,31-17-4,Vehicles Entering Stop or Yield Intersection,1,RAbenante
2022-00022637,0 Block VEAZIE ST,03/27/2022 08:38:00 AM,3,2022,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,PCaminero
2022-00025416,0 Block VEAZIE ST,04/06/2022 12:07:00 PM,4,2022,Assistance Rendered,Not Used,No Violations,0,MCifuentes
2022-00022441,200 Block BROAD ST,03/26/2022 04:19:00 PM,3,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KDemarco
2022-00021335,200 Block BROAD ST,03/22/2022 01:52:27 PM,3,2022,Shots Fired,Not Used,No violations,0,GKue
2022-00021894,200 Block BROAD ST,03/24/2022 04:12:00 PM,3,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,KDemarco
2022-00019900,200 Block BROAD ST,03/18/2022 08:01:00 AM,3,2022,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,LFernandez
2022-00018687,200 Block BROAD ST,03/13/2022 05:09:00 PM,3,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,BMcParlin
2022-00017409,200 Block BROAD ST,03/08/2022 10:09:00 PM,3,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,WGeorges
2022-00017409,200 Block BROAD ST,03/08/2022 10:09:00 PM,3,2022,Disorderly Conduct,11-45-1,DISORDERLY CONDUCT,1,WGeorges
2022-00031853,200 Block BROAD ST,04/28/2022 08:06:00 AM,4,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ALugo
2021-00103179,200 Block BROAD ST,12/28/2021 06:33:00 AM,12,2021,Burglary,11-8-5,B&E OTHER BUILDING W/CRIM INTENT,1,JPalmer
2022-00007719,200 Block BROAD ST,01/31/2022 10:25:00 PM,1,2022,Auto Fire,Not Used,No Violations,0,WGeorges
2022-00002172,200 Block BROAD ST,01/10/2022 02:31:00 PM,1,2022,Assistance Rendered,Not Used,No Violations,0,CCorreia
2022-00005105,EDDY ST &  JOHNSON ST,01/22/2022 12:37:00 AM,1,2022,Weapons,11-47-8-A,LICENSE OR PERMIT REQUIRED FOR CARRYING PISTOL,1,AKanelopoulos
2022-00005105,EDDY ST &  JOHNSON ST,01/22/2022 12:37:00 AM,1,2022,Drug Offenses,21-28-4.01-A2A,MANUFAC/POSS/DELIVER SCH 1/II,1,AKanelopoulos
2022-00043435,SALEM ST &  WADSWORTH ST,06/03/2022 12:11:00 AM,6,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,LRagosta
2022-00037041,DOUGLAS AVE &  ORMS ST,05/14/2022 09:06:00 PM,5,2022,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,CCastagliuolo
2022-00000623,BERKLEY ST &  HAROLD ST,01/03/2022 03:41:05 PM,1,2022,Stolen Vehicle\Recovered,Not Used,No Violations,0,JIkuejamofo
2022-00500023,100 Block HOUSTON ST,01/02/2022 07:09:23 PM,1,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,DShields
2021-00098274,STEERE AVE &  MANTON AVE,12/09/2021 11:42:00 PM,12,2021,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,LBoror
2021-00098274,STEERE AVE &  MANTON AVE,12/09/2021 11:42:00 PM,12,2021,RI Statute Violation,11-32-3,OBSTRUCTION OF THE JUDICIAL SYSTEM,1,LBoror
2021-00098274,STEERE AVE &  MANTON AVE,12/09/2021 11:42:00 PM,12,2021,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROP,1,LBoror
2021-00098274,STEERE AVE &  MANTON AVE,12/09/2021 11:42:00 PM,12,2021,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,LBoror
2022-00044542,CAHILL ST &  BRIGGS ST,06/06/2022 01:43:00 AM,6,2022,Suspicious Person,Not Used,No Violations,0,BMcKenna
2022-00022352,1200 Block SMITH ST,03/26/2022 09:36:00 AM,3,2022,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,TManzotti
2022-00043427,800 Block POTTERS AVE,06/02/2022 11:09:00 PM,6,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,GSans-Souci
2022-00039643,SISSON ST &  MAYNARD ST,05/22/2022 07:12:00 PM,5,2022,Request for Assistance,Not Used,No Violations,0,ELane
2022-00040028,BROAD ST &  BRIDGHAM ST,05/23/2022 08:52:00 PM,5,2022,Request for Assistance,Not Used,No Violations,0,RBallinger
2022-00031702,BROAD ST &  BRIDGHAM ST,04/27/2022 05:18:00 PM,4,2022,"Assault, Aggravated",11-5-2,FELONY ASSAULT/ DANG. WEAPON OR SUBSTANCE,1,JButen
2022-00026723,BROAD ST &  BRIDGHAM ST,04/10/2022 07:00:00 PM,4,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,4,DHernandez Martinez
2022-00026723,BROAD ST &  BRIDGHAM ST,04/10/2022 07:00:00 PM,4,2022,Warrant\Capias,BWARRANT-SC,BENCH WARRANT ISSUED FROM SUPERIOR COURT,1,DHernandez Martinez
2022-00028942,BROAD ST &  BRIDGHAM ST,04/18/2022 01:29:00 AM,4,2022,RI Statute Violation,12-9-16,WARRANT OF ARREST ON AFFIDAVIT - ALL OTH OFFENSE,1,DUrizar
2022-00020874,EXCHANGE ST &  FINANCE WAY,03/21/2022 03:13:00 AM,3,2022,Auto Towed,Not Used,Parking or MV Violation,0,NField
2021-00503562,100 Block W EXCHANGE ST,12/14/2021 01:53:59 PM,12,2021,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,MTroia
2022-00032615,10  &  UNION AVE,04/30/2022 04:49:00 PM,4,2022,Traffic Violation,31-26-1,Duty to Stop in Accidents Resulting in Personal Injury or Death,1,CVingi
2022-00030609,0 Block HOLLIS ST,04/23/2022 06:20:00 PM,4,2022,Trespass,Not Used,No Violations,0,JNajarian
2022-00016311,GORDON AVE &  OXFORD ST,03/04/2022 09:22:00 PM,3,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,ASantos
2021-00099066,200 Block OAKLAND AVE,12/12/2021 02:27:00 PM,12,2021,"Larceny, Other",11-41-1,LARCENY/U $1500 - ALL OTH LARCENY,1,DForte
2022-00027014,VALLEY ST &  BARSTOW ST,04/11/2022 08:34:00 PM,4,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,MRoman
2022-00027014,VALLEY ST &  BARSTOW ST,04/11/2022 08:34:00 PM,4,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,MRoman
2022-00013527,0 Block BRATTLE ST,02/22/2022 09:50:51 AM,2,2022,Larceny - Theft,Not Used,"Under Investigation, Offense Pending",0,KWilliams
2022-00013649,0 Block MALVERN ST,02/22/2022 07:37:00 PM,2,2022,Suspicious Person,Not Used,No Violations,0,SMarmas
2022-00004710,200 Block CHAD BROWN ST,01/20/2022 05:34:00 PM,1,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,Central Station
2022-00002663,600 Block CRANSTON ST,01/12/2022 06:04:00 PM,1,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/U $1500 - FROM MV,1,WKeoh
2022-00000187,0 Block GARFIELD ST,01/01/2022 01:26:44 PM,1,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,BCorcoran
2022-00041324,MASSACHUSETTS AVE &  BROAD ST,05/27/2022 08:32:00 PM,5,2022,Shots Fired,Not Used,No Violations,0,NManfredi
2022-00037481,0 Block MADISON ST,05/15/2022 11:57:00 PM,5,2022,"Assault,Felony",Not Used,"Under Investigation, Offense Pending",0,MPetteruto
2022-00010453,BRANCH AVE &  ABRAM ST,02/11/2022 12:06:00 AM,2,2022,DUI,31-27-2,Driving Under the Influence of Liqour or Drugs (=>.08<.1),1,CVingi
2022-00010453,BRANCH AVE &  ABRAM ST,02/11/2022 12:06:00 AM,2,2022,Traffic Violation,31-26-2,Duty to Stop in Accidents Resulting in Damage to Attended Vehicles,1,CVingi
2022-00010453,BRANCH AVE &  ABRAM ST,02/11/2022 12:06:00 AM,2,2022,Traffic Violation,31-11-18,"Driving after Denial, Suspension or Revocation of License",1,CVingi
2022-00026405,CALDER ST &  POTTERS AVE,04/09/2022 06:29:00 PM,4,2022,Drug Offenses,21-28-4.01-C1A,POSSESSION OF SCHEDULE I II III,1,SLafferty
2022-00042614,0 Block MARCH ST,05/31/2022 11:01:00 AM,5,2022,Vandalism,11-44-1,VANDALISM/MALICIOUS INJURY TO PROPERTY,1,RCarlin
2022-00003044,LAUREL HILL AVE &  GROVER ST,01/14/2022 09:11:37 AM,1,2022,Auto Towed,Not Used,Parking or MV Violation,0,JMota
2022-00001179,LAUREL HILL AVE &  GROVER ST,01/06/2022 01:42:00 AM,1,2022,Warrant\Capias,BWARRANT-6D,BENCH WARRANT ISSUED FROM 6TH DISTRICT COURT,1,BAucoin
2022-00040784,0 Block TOBEY ST,05/26/2022 05:43:00 AM,5,2022,Larceny from Motor Vehicle,11-41-1,LARCENY/O $1500 - FROM MV,1,LBoror
2022-00036132,0 Block DORA ST,05/12/2022 12:51:00 PM,5,2022,Burglary,11-8-2,B&E DWELLING HOUSE W/O CONSENT,1,WSherrill
2022-00023789,COURTLAND ST &  RING ST,03/31/2022 03:49:00 PM,3,2022,"Assault, Simple",11-5-3,SIMPLE ASSAULT/BATTERY,1,ITorres
